employee_id,first_name,last_name,email,department,position,hire_date,salary,performance_score,training_hours,projects_completed,sick_days,vacation_days,manager_id,years_experience,education_level,remote_work_days,satisfaction_score
EMP00888,FirstName888,LastName888,firstname888.lastname888@company.com,Finance,Junior,2021-11-11 17:39:08.992744,86414.08230511438,8.282042802937154,57.65711261462997,18,5,8.859289397636426,,-0.780122584941431,Master,1.444332512365336,6.718639096005084
EMP00889,FirstName889,LastName889,firstname889.lastname889@company.com,Operations,Lead,2015-12-14 17:39:08.992745,111415.93451496236,9.129956217948223,26.969118791299422,10,2,12.872321174577367,EMP00403,1.4684579982893915,Master,0.7278394642857442,9.753831570478903
EMP00890,FirstName890,LastName890,firstname890.lastname890@company.com,Finance,Senior,2021-04-15 17:39:08.992746,47057.46654916688,4.719318337809865,,9,9,7.406408482397025,EMP01119,5.571994970725558,Associates,0.6081732975549212,3.152724044388611
EMP00891,FirstName891,LastName891,firstname891.lastname891@company.com,Sales,Senior,2019-10-10 17:39:08.992747,76535.3008469791,7.449453312088926,60.501497504024954,10,3,12.840746676610214,EMP00539,8.369827893070324,Master,2.9067167728265706,5.2654878061026125
EMP00892,FirstName892,LastName892,firstname892.lastname892@company.com,Marketing,Manager,2018-04-01 17:39:08.992748,136762.57847501454,8.305379929983824,59.821870300214464,13,7,21.216766414904985,EMP01345,11.064812988145997,Associates,2.3923676366668083,6.222130036209481
EMP00893,FirstName893,LastName893,duplicate@company.com,HR,Manager,2025-06-06 17:39:08.992750,29496.664626354617,8.153314954191362,11.396384602190722,8,1,17.611757825328432,EMP00847,12.498328807799208,Master,1.3199944829640216,3.0958055967796354
EMP00894,FirstName894,LastName894,firstname894.lastname894@company.com,Engineering,Junior,2022-08-08 17:39:08.992751,55749.36198600997,-3.6169625845105857,54.924020958830816,10,6,22.968088938798246,EMP00082,9.476491047436692,High School,3.347815276943379,6.254532161349518
EMP00895,FirstName895,LastName895,duplicate@company.com,HR,Director,2020-09-21 17:39:08.992752,129369.59237149579,8.18359388050424,19.913190474605155,7,8,15.879028166916598,EMP00302,12.921107767342653,PhD,2.604447237196922,2.941862928895893
EMP00896,FirstName896,LastName896,,Tech,Junior,2017-06-28 17:39:08.992753,72317.21874252142,4.5771783838301285,55.96033135389494,8,10,21.191989592159135,EMP01437,4.212575314261765,Bachelor,2.473428375689088,4.605745734148921
EMP00897,FirstName897,LastName897,,Marketing,Senior,2016-04-16 00:00:00,72288.68133071385,9.228385769738107,55.55913030938823,10,3,8.468933861996161,EMP00762,3.0124943632201306,PhD,3.073506985827568,7.5538931237064135
EMP00898,FirstName898,LastName898,firstname898.lastname898@company.com,Marketing,Lead,2020-03-15 17:39:08.992756,97897.56757297825,6.77893925642562,63.64948889739615,12,3,9.298256179115487,,7.073039817472371,Master,2.965930630397125,6.52010176536458
EMP00899,FirstName899,LastName899,firstname899.lastname899@company.com,Finance,Manager,2017-04-14 17:39:08.992757,106342.01395680553,7.80208996622487,65.55717112230371,12,6,17.025684550090084,EMP00231,11.295966767085341,PhD,2.67200575706352,7.369038316569754
EMP00900,FirstName900,LastName900,firstname900.lastname900@company.com,Marketing,Senior,2022-07-04 17:39:08.992758,65765.43208937235,9.830812876066233,43.534580218429845,7,3,19.351601029937907,EMP00545,12.078965806487192,Master,1.928736415583438,4.686282820819933
EMP00901,FirstName901,LastName901,firstname901.lastname901@company.com,Operations,Junior,2015-11-12 17:39:08.992759,33980.02996159358,14.757892343558812,36.2830247921738,9,4,18.986988010359784,EMP00019,14.19684746740678,Associates,1.9934205808849956,6.338906713944246
EMP00902,FirstName902,LastName902,firstname902.lastname902@company.com,Operations,Director,2017-06-02 17:39:08.992761,51827.56030349151,6.974943944608283,39.68349882742162,10,4,9.127812654987306,EMP00281,10.734358136617342,Bachelor,0.2573824877902753,6.204247085143042
EMP00903,FirstName903,LastName903,firstname903.lastname903@company.com,HR,Lead,2018-04-10 17:39:08.992762,60976.23198495445,5.754769915337194,38.11417270408684,6,4,22.63724610547408,EMP00500,17.755724060182356,Associates,2.3203224931537543,3.2595839869789005
EMP00904,FirstName904,LastName904,firstname904.lastname904@company.com,HR,Director,2024-03-16 17:39:08.992763,45622.576903739966,5.502439672411984,36.105973632646155,7,7,4.050956669182668,EMP00438,11.877362761750122,Bachelor,2.587320104151658,8.38856107050027
EMP00905,FirstName905,LastName905,firstname905.lastname905@company.com,Marketing,Junior,2023-10-31 17:39:08.992764,53480.274557501165,5.687847053695132,37.19910116343432,5,4,23.187420945796166,EMP00973,7.676837991449438,Associates,1.9431091454584404,9.717891095444019
EMP00906,FirstName906,LastName906,firstname906.lastname906@company.com,HR,Junior,2017-04-30 17:39:08.992765,75227.96893818314,7.445385145795088,56.90931472099217,6,6,8.35390026810876,EMP00439,12.95492414332717,Associates,-0.06958710492818199,9.294345928360052
EMP00907,FirstName907,LastName907,duplicate@company.com,Operations,Senior,2021-07-19 17:39:08.992767,53782.57212837427,10.785424184634167,20.581847716096007,7,4,22.928678023058396,,15.783497659346585,PhD,-0.12698013271642594,3.4864103689562174
EMP00908,FirstName908,LastName908,firstname908.lastname908@company.com,Engineering,Lead,2018-01-30 17:39:08.992768,119142.98486033587,7.038090334353678,56.19923823895626,5,4,11.816744230416436,EMP01298,0.8543687589565647,Bachelor,-0.21951740315590085,8.663708438815021
EMP00909,FirstName909,LastName909,,Sales,Junior,2022-11-16 17:39:08.992769,64897.29567099604,7.456194002264595,39.873490337342375,5,5,15.781730725541768,EMP00146,5.875036744913528,PhD,0.509284868505667,5.99887040691822
EMP00910,FirstName910,LastName910,firstname910.lastname910@company.com,Operations,Senior,2024-04-28 17:39:08.992770,36783.307947723915,-4.103706428442236,17.916273555996966,13,8,14.519503800566293,EMP00261,2.9985096892262817,Associates,2.165490573574065,10.639419119560447
EMP00911,FirstName911,LastName911,firstname911.lastname911@company.com,Finance,Junior,2025-04-08 17:39:08.992771,104355.32564179764,6.447083797454544,48.91749625517194,10,3,7.329476124278927,EMP00298,7.270269178646011,PhD,2.0124924530902604,6.717532206977138
EMP00912,FirstName912,LastName912,firstname912.lastname912@company.com,Sales,Senior,2022-10-23 17:39:08.992773,155565.61746565916,9.559883813455118,16.70187311767056,8,7,15.439650840750323,EMP00140,5.310859646858612,Master,2.000049330333201,9.229194650684379
EMP00913,FirstName913,LastName913,firstname913.lastname913@company.com,HR,Director,2020-05-23 17:39:08.992774,66748.09772007492,6.76690184441267,41.300810888039265,11,7,8.9258490670617,EMP00149,10.579967020534712,Associates,1.6571472629505168,4.63623819020483
EMP00914,FirstName914,LastName914,,Finance,Senior,2025-01-05 17:39:08.992775,81414.37813526634,,71.80364960945346,10,4,11.900306196728305,EMP00506,14.36110385484773,Master,1.182006509913033,7.053681595817045
EMP00915,FirstName915,LastName915,firstname915.lastname915@company.com,Sales,Director,2017-03-18 17:39:08.992776,107590.37827719185,8.400947229612783,33.27633465858386,5,6,28.0084893328466,EMP00847,14.325678963875843,Associates,1.461262843609984,12.227483418500398
EMP00916,FirstName916,LastName916,firstname916.lastname916@company.com,Sales Dept,Manager,2025-06-30 17:39:08.992778,65571.22718348965,7.629146989163506,,9,6,15.853306105129617,EMP00741,12.358605554073968,Master,1.8133373531897454,4.24172041668098
EMP00917,FirstName917,LastName917,firstname917.lastname917@company.com,HR,Junior,2022-02-27 17:39:08.992779,121865.92139180782,6.58711152671633,51.7967318182398,8,5,12.979417053992595,EMP00538,9.599940617654457,,2.686921612289434,7.370116857285579
EMP00918,FirstName918,LastName918,firstname918.lastname918@company.com,Finance,Manager,2016-05-25 17:39:08.992780,34882.935892399924,8.917096273082336,49.52765704736774,10,3,18.98229347171914,EMP00885,3.435154856742847,Associates,2.75501439708938,8.47531341815657
EMP00919,FirstName919,LastName919,firstname919.lastname919@company.com,Operations,Lead,2020-06-06 17:39:08.992781,72040.26892924313,7.332865593398049,49.53419864223536,6,4,17.828030181015023,,13.973617056568125,Master,2.0813952750212406,6.101568132603001
EMP00920,FirstName920,LastName920,firstname920.lastname920@company.com,Operations,Manager,2016-01-20 17:39:08.992783,54620.59490849835,6.739451458678816,33.17682673625866,8,6,9.737874579792694,EMP00809,14.638217127942848,Bachelor,0.1601649763587787,5.41171519823331
EMP00921,FirstName921,LastName921,firstname921.lastname921@company.com,Finance,Senior,2022-09-17 17:39:08.992784,46718.511571773255,9.885812471258447,47.11928157701266,5,3,9.412670297209996,,-8.305017496492733,Master,1.8211213425861061,9.567822422978292
EMP00922,FirstName922,LastName922,firstname922.lastname922@company.com,Sales,Senior,2018-12-24 17:39:08.992785,55269.31713356852,4.331691348581156,31.460351621145122,12,3,21.397034753020446,EMP00766,18.690513259561943,Associates,2.2045588275895818,7.680442481319881
EMP00923,FirstName923,LastName923,firstname923.lastname923@company.com,Finance,Lead,2017-09-10 17:39:08.992786,87826.26311274391,9.769764323604367,47.000124760428726,8,4,16.35044697683,EMP01242,,Bachelor,1.1614902327780707,10.744629726832587
EMP00924,FirstName924,LastName924,firstname924.lastname924@company.com,Operations,Lead,2020-01-01 17:39:08.992788,366632.11206547724,10.544195299664224,38.05124900182171,13,6,25.74268632858618,EMP00461,3.8298774791291397,Bachelor,3.955990599534654,6.403123390684296
EMP00925,FirstName925,LastName925,firstname925.lastname925@company.com,Finance,Junior,2018-01-08 17:39:08.992789,92718.40063661658,6.163805042294015,51.45750557595784,9,5,5.315911301029681,EMP00261,11.147219271449531,Bachelor,1.3574923205228626,7.707725208955499
EMP00926,FirstName926,LastName926,firstname926.lastname926@company.com,Engineering,Senior,2023-11-24 17:39:08.992790,38190.90963675657,6.5152971096291,,10,5,21.309516783275896,EMP01044,2.579374075847662,PhD,1.628797018490267,4.986499460053121
EMP00927,FirstName927,LastName927,firstname927.lastname927@company.com,HR,Lead,2018-09-20 17:39:08.992791,88776.31261851656,5.826726654202555,46.53236338442233,15,4,17.522597484547294,EMP01324,7.924085945314316,Bachelor,1.7024799653826626,8.938175651253824
EMP00928,FirstName928,LastName928,firstname928.lastname928@company.com,Operations,Manager,2023-04-14 17:39:08.992792,72015.28691626622,8.808055940469249,28.463139416564918,6,3,9.804054768867093,EMP01302,2.4456801507402077,PhD,0.7060994456576224,5.3083637480472845
EMP00929,FirstName929,LastName929,firstname929.lastname929@company.com,HR,Senior,2020-01-29 17:39:08.992794,60459.254213731925,6.539660345453047,17.383006850542586,11,5,17.304742486808646,EMP01227,11.451324199438805,High School,0.23980957397978253,8.168748595980164
EMP00930,FirstName930,LastName930,firstname930.lastname930@company.com,Engineering,Lead,2024-09-16 17:39:08.992795,69538.6982149849,7.314967466921072,23.01122745117844,4,3,8.341845831631172,EMP01019,6.878831641082343,Master,1.43479771381916,6.45048471214199
EMP00931,FirstName931,LastName931,firstname931.lastname931@company.com,Sales,Junior,2023-03-23 17:39:08.992796,116640.82006794587,8.454194833692101,25.399088970064852,12,3,17.322132000479844,EMP00887,5.8436896854731035,PhD,-1.007895367179815,6.9285212437783175
EMP00932,FirstName932,LastName932,firstname932.lastname932@company.com,Marketing,Director,2022-12-18 17:39:08.992797,68112.08330811694,,84.87506045880768,9,6,20.372853498055008,EMP00855,11.638977452836057,Associates,2.1696561670888994,7.206847191406486
EMP00933,FirstName933,LastName933,firstname933.lastname933@company.com,Operations,Senior,2016-06-20 17:39:08.992799,94103.56515938904,5.195198543198644,49.88936238426103,7,8,14.059309791662304,,,Bachelor,1.5401150648042237,7.1486349919905425
EMP00934,FirstName934,LastName934,firstname934.lastname934@company.com,Sales,Senior,2021-03-19 17:39:08.992800,100811.34775632004,8.001298500605996,43.39738673350124,8,8,13.379292261523096,,13.115955962580138,,1.3548278958633262,7.196134697281634
EMP00935,FirstName935,LastName935,firstname935.lastname935@company.com,Engineering,Senior,2022-07-04 17:39:08.992801,97009.23303367218,6.922443034875605,31.70365845549684,5,5,10.584551153833145,EMP00299,4.483349587540988,Bachelor,2.415658770743319,4.395070183919571
EMP00936,FirstName936,LastName936,firstname936.lastname936@company.com,Finance,Senior,2018-04-22 17:39:08.992802,63567.91473223057,6.011886409453282,54.063064432629076,8,7,20.271398645497218,EMP00082,3.694123891305649,Associates,1.2525882743559353,7.83043338261026
EMP00937,FirstName937,LastName937,firstname937.lastname937@company.com,Engineering,Director,2015-08-11 17:39:08.992803,64925.4659845843,7.500512981066649,37.11183064307837,6,5,15.875432165224893,EMP00806,8.820507350926594,Master,1.0700358492431614,5.959793088774281
EMP00938,FirstName938,LastName938,firstname938.lastname938@company.com,HR,Director,2022-09-27 17:39:08.992805,81856.84825898537,7.316111210128705,45.12991463714395,15,3,13.0539624490422,EMP01332,9.97218782721572,Master,0.22896483086468544,8.038567852965793
EMP00939,FirstName939,LastName939,firstname939.lastname939@company.com,Finance,Junior,2018-07-30 17:39:08.992806,61146.69976490844,6.1344008414217726,48.985742553774315,12,5,22.14093160304708,EMP00700,7.586532053312324,High School,0.49208123254983027,8.168204622585883
EMP00940,FirstName940,LastName940,firstname940.lastname940@company.com,Sales,Senior,2018-11-17 17:39:08.992807,53711.637440320825,7.7382456565845,46.25073983636214,4,4,21.063390837936407,EMP01097,,Associates,2.95882289685537,5.419918985284804
EMP00941,FirstName941,LastName941,firstname941.lastname941@company.com,Finance,Lead,2015-08-15 17:39:08.992808,-49495.338077616565,6.00828699718605,41.02427661914363,13,4,14.9878629088329,EMP00632,2.7787049875386223,High School,1.2804598024286626,4.582562485525651
EMP00942,FirstName942,LastName942,firstname942.lastname942@company.com,HR,Manager,2020-11-07 17:39:08.992809,54861.423461055354,-3.747249932593107,24.78117966287156,8,6,15.399372325153324,EMP00963,8.86511802317943,Associates,1.8357747911076852,7.881400929144536
EMP00943,FirstName943,LastName943,firstname943.lastname943@company.com,Engineering,Senior,2021-05-13 17:39:08.992811,64207.77651567532,7.204512495012749,40.8982505479119,6,6,20.271554284514362,EMP00791,8.736716209437052,Master,1.45809710527565,6.9280735962510835
EMP00944,FirstName944,LastName944,firstname944.lastname944@company.com,Sales,Director,2019-09-11 17:39:08.992812,68144.68747319245,10.259727563233456,56.29557945247501,10,6,14.955962657378189,EMP01410,6.805633045062308,High School,2.6143470526760706,7.311469790702009
EMP00945,FirstName945,LastName945,firstname945.lastname945@company.com,Marketing,Junior,2016-01-22 17:39:08.992813,61123.76362785816,5.544344076016959,51.31110827800997,11,2,7.873344545952849,EMP01148,16.540903873835273,,1.111875489946323,6.1776977710142775
EMP00946,FirstName946,LastName946,firstname946.lastname946@company.com,Marketing,Senior,2020-11-14 17:39:08.992814,68600.21550402694,6.613532947486729,44.76868606003682,9,6,15.889672793985307,EMP01240,4.575906439466451,Master,0.9965860220043643,6.405712817378749
EMP00947,FirstName947,LastName947,firstname947.lastname947@company.com,Engineering,Junior,2024-12-26 17:39:08.992815,343436.6663438235,8.900161219535585,52.22861208423964,7,3,18.433301821642193,EMP01176,18.20241001496854,PhD,0.3535209906079837,5.461885311551853
EMP00948,FirstName948,LastName948,firstname948.lastname948@company.com,Sales,Lead,2021-03-28 17:39:08.992817,126080.59399085102,5.923499735089036,22.037244080270764,15,6,21.19761937670618,EMP00691,6.565846939577744,Master,2.197495031115037,7.233817925075037
EMP00949,FirstName949,LastName949,firstname949.lastname949@company.com,Sales,Lead,2016-08-14 17:39:08.992818,119215.7690744932,7.549443947497822,37.598066294775016,4,5,23.455611973603155,,13.54726725648938,Master,2.740803194326103,5.923610714359924
EMP00950,FirstName950,LastName950,firstname950.lastname950@company.com,Finance,Lead,2018-12-20 17:39:08.992819,64361.67819725322,11.423898837434024,39.385763162963976,2,6,24.953060264553255,EMP00702,9.683170627015217,PhD,2.537111773761672,3.1825540567319366
EMP00951,FirstName951,LastName951,firstname951.lastname951@company.com,Operations,Lead,2022-05-26 17:39:08.992820,63569.40810964505,5.893955175650117,23.933609013190658,8,8,13.445907612373388,EMP01263,14.243342034206005,Associates,2.940602838450653,7.07870065889075
EMP00952,FirstName952,LastName952,firstname952.lastname952@company.com,Engineering,Manager,2016-11-05 17:39:08.992822,69395.76016777902,6.0989947460126555,47.72150761598888,3,3,15.168271267855443,EMP00516,18.638056905925378,PhD,2.082165288414075,7.182781515281616
EMP00953,FirstName953,LastName953,firstname953.lastname953@company.com,Finance,Junior,2022-11-14 17:39:08.992823,80972.84372641957,7.243733795383467,50.2416345520951,6,3,6.513346149299037,EMP00556,9.44381147832816,Associates,2.528111973535413,10.726329612804514
EMP00954,FirstName954,LastName954,firstname954.lastname954@company.com,Engineering,Senior,2015-09-17 17:39:08.992824,72447.07997334767,8.98673005945722,42.46180422487465,12,4,11.511672439926631,EMP01218,3.989649992002337,High School,2.829297003509771,5.152500960196934
EMP00955,FirstName955,LastName955,firstname955.lastname955@company,HR,Manager,2022-08-23 17:39:08.992825,75395.94192060549,7.092048898402695,43.01443374414986,7,4,6.489388199084231,EMP00642,0.26915103988127753,High School,0.9329730435771015,6.942631448237263
EMP00956,FirstName956,LastName956,firstname956.lastname956@company.com,Engineering,Senior,2024-10-28 17:39:08.992827,94765.41710306669,7.014331787782798,31.077260106080868,6,6,22.490571231753343,EMP00664,5.678099306806605,High School,3.153903503509362,9.126238440107247
EMP00957,FirstName957,LastName957,firstname957.lastname957@company.com,Finance,Director,2019-07-02 17:39:08.992828,53307.47413917274,6.294552638356234,31.23036575290846,10,5,14.969094830000726,EMP01160,14.104806194906535,PhD,2.4220089707148422,7.421822247558051
EMP00958,FirstName958,LastName958,firstname958.lastname958@company.com,Sales,Manager,2018-09-05 17:39:08.992829,60144.17544641608,5.785278034431139,19.563896762491687,13,3,15.828175733340803,EMP00628,14.52529429509723,,2.961909577478547,8.414703734402119
EMP00959,FirstName959,LastName959,firstname959.lastname959@company.com,Engineering,Manager,2024-06-03 17:39:08.992830,38976.34218100128,9.027509623392234,,12,2,18.94345294793824,EMP00687,14.12814530837351,Bachelor,2.7366071119941853,7.4335823571433846
EMP00960,FirstName960,LastName960,firstname960.lastname960@company.com,Sales,Director,2016-05-03 17:39:08.992831,64976.21901658931,7.764054948806181,31.05168414444547,6,8,15.107205080373335,EMP00843,7.188487067335591,Master,0.406741994856455,7.080815539958066
EMP00961,FirstName961,LastName961,firstname961.lastname961@company.com,HR,Manager,2020-03-20 17:39:08.992833,75920.74036771212,7.014360668308221,27.957255467426993,13,4,15.788777199576987,EMP01225,13.326891147173743,PhD,2.7455645008919785,6.9934839046630515
EMP00962,FirstName962,LastName962,firstname962.lastname962@company.com,Marketing,Junior,2022-01-12 17:39:08.992834,76119.20137654693,9.904167462319107,40.83115386543211,14,3,13.222631886428893,EMP01350,10.652854991946857,High School,2.2444754890187975,7.712196607105102
EMP00963,FirstName963,LastName963,firstname963.lastname963@company.com,Marketing,Lead,2018-12-21 17:39:08.992835,106325.6419182592,3.3378522410628095,34.43782858748894,11,3,16.507562956924815,EMP01256,3.9262276934013465,Bachelor,1.5415390038686838,8.968507422453952
EMP00964,FirstName964,LastName964,firstname964.lastname964@company.com,Finance,Senior,2015-08-10 17:39:08.992836,53144.537323451455,9.033001616647939,18.89001441080261,7,1,21.383576566315543,EMP00286,5.951253763945458,Associates,2.505841088846636,10.136524140362642
EMP00965,FirstName965,LastName965,firstname965.lastname965@company.com,Tech,Director,2021-12-22 00:00:00,34199.63386958441,5.140711756208004,31.688519933435,9,6,24.447763122942124,EMP01410,17.266505859565825,Associates,2.614705083569346,4.0735953314419096
EMP00966,FirstName966,LastName966,firstname966.lastname966@company.com,HR,Lead,2017-09-12 17:39:08.992839,77256.61370615609,7.699077935665383,38.01346763499962,9,8,11.523274047877653,EMP01408,0.8971785997753929,Associates,3.411588253251214,5.263461831023243
EMP00967,FirstName967,LastName967,firstname967.lastname967@company.com,HR,Manager,2021-12-27 17:39:08.992840,70401.74811125967,8.947130897489505,23.541778943126218,9,3,20.231180222315217,EMP01460,13.250119159516414,PhD,3.7408416939947076,9.527369934983993
EMP00968,FirstName968,LastName968,firstname968.lastname968@company.com,Sales,Junior,2025-05-29 17:39:08.992841,96364.00086643882,4.821412384819898,45.266149412234746,5,6,8.370167973820617,EMP00658,2.846774391887797,Master,2.520633659575206,8.958877688347851
EMP00969,FirstName969,LastName969,firstname969.lastname969@company.com,Operations,Manager,2021-10-02 00:00:00,77038.62188536693,9.354038459244803,41.1344893934298,6,4,8.365302134458977,EMP00948,8.711768439992913,Master,2.4694485093493466,7.205549972477945
EMP00970,FirstName970,LastName970,firstname970.lastname970@company.com,Finance,Director,2016-02-04 17:39:08.992844,106999.56280349981,7.293611817057492,26.87871408500004,5,11,12.676542465123033,EMP00356,16.155224009366098,Bachelor,2.708525345308117,7.261991319500968
EMP00971,FirstName971,LastName971,firstname971.lastname971@company.com,HR,Manager,2020-06-01 17:39:08.992845,71510.35286303135,6.294545120543731,51.69360245685815,9,4,12.362583726643226,EMP01481,10.49093522254993,High School,1.4595163873927586,8.003044065079324
EMP00972,FirstName972,LastName972,firstname972.lastname972@company.com,Engineering,Junior,2018-11-16 17:39:08.992846,62100.11056593089,7.832659283474351,60.81103869533719,4,3,12.975044508260364,EMP01308,7.887695107747887,High School,2.9675026150426116,7.865125099028657
EMP00973,FirstName973,LastName973,firstname973.lastname973@company.com,HR,Manager,2018-05-21 17:39:08.992847,92732.96714597105,8.283842455174222,38.937499199052716,6,9,13.271160606452778,EMP01225,7.045275067906828,High School,1.4199202711254877,5.867165325753566
EMP00974,FirstName974,LastName974,firstname974.lastname974@company.com,Marketing,Manager,2017-02-07 17:39:08.992848,87055.71537300534,14.120185583225274,36.83063234954906,10,7,17.752145092613866,EMP00691,14.83583702010649,High School,1.8003982340893683,4.215139647817482
EMP00975,FirstName975,LastName975,firstname975.lastname975@company.com,Finance,Manager,2022-10-31 17:39:08.992850,57156.888988536906,7.212062636211138,35.21722121484601,9,6,21.787659098484134,EMP01327,11.768455649372962,Bachelor,1.4455278453380496,5.4456823903178035
EMP00976,FirstName976,LastName976,firstname976.lastname976@company.com,Sales,Manager,2024-05-21 17:39:08.992851,88610.74710777409,8.769345488121235,32.12432277574054,5,4,24.164936925853045,EMP00768,13.879064063065435,Bachelor,1.2445733941735244,6.739370202380377
EMP00977,FirstName977,LastName977,firstname977.lastname977@company.com,Engineering,Junior,2020-12-09 17:39:08.992852,86027.86665749986,7.680171850041271,25.958991317476038,11,4,18.595786704779503,EMP00992,13.177623823710201,Associates,2.9671051022623103,7.0077420526797205
EMP00978,FirstName978,LastName978,firstname978.lastname978@company.com,Marketing,Senior,2019-05-12 17:39:08.992853,73706.03953817932,8.033081651006773,41.7242669349656,6,8,21.361887452879134,EMP01164,12.555345528051385,PhD,2.1010372214609565,5.781472614449978
EMP00979,FirstName979,LastName979,firstname979.lastname979@company.com,HR,Lead,2023-08-10 17:39:08.992855,102988.08971572899,7.121258405227094,28.574298865556305,5,2,10.711157710512893,EMP00700,9.57266623545312,Master,2.465352567921646,10.7537465834503
EMP00980,FirstName980,LastName980,firstname980.lastname980@company.com,Finance,Director,2022-08-30 17:39:08.992856,111463.23152667336,6.361516232287147,1.0073739232216905,12,5,19.05558222579259,EMP01242,4.633715175317424,Bachelor,2.4862692287486254,5.2357148702340055
EMP00981,FirstName981,LastName981,firstname981.lastname981@company.com,Finance,Senior,2018-08-03 17:39:08.992857,60502.531883464435,8.07641095176224,70.47187034148412,9,7,12.108892394221812,,10.475547190684175,Master,0.936414642663915,5.145209467488636
EMP00982,FirstName982,LastName982,firstname982.lastname982@company.com,Engineering,Junior,2018-03-07 17:39:08.992858,87210.24367552131,6.0057019770713405,65.46013149149334,10,8,20.805647835502302,EMP00772,6.8023268977270455,Associates,0.7002227412135091,6.667234536986179
EMP00983,FirstName983,LastName983,firstname983.lastname983@company.com,Sales,Director,2021-03-28 17:39:08.992859,76820.87393008347,4.495145217330615,41.67346484056891,11,7,17.08461596125476,EMP00806,-0.1791740931095258,,3.73838499227975,4.999967538845903
EMP00984,FirstName984,LastName984,firstname984.lastname984@company.com,Marketing,Director,2020-09-23 17:39:08.992861,63780.96858236508,7.660798537009543,20.505095012645146,4,6,16.48049613561723,,16.175846532097125,Bachelor,1.24588617057438,9.638477851208737
EMP00985,FirstName985,LastName985,firstname985.lastname985@company.com,Operations,Manager,2020-01-09 17:39:08.992862,71952.6906040275,6.262645012389897,,10,10,11.500204056690269,EMP00522,2.723533060685974,High School,2.323990898322551,6.953120526312055
EMP00986,FirstName986,LastName986,firstname986.lastname986@company.com,Sales,Lead,2022-02-24 17:39:08.992863,30847.013379281794,7.0646986370558515,,8,3,11.979232977279034,EMP00932,6.16197893335559,PhD,1.8266875657333945,10.940805269281466
EMP00987,FirstName987,LastName987,firstname987.lastname987@company.com,Engineering,Lead,2019-05-09 17:39:08.992864,101909.52578975729,4.998363703630062,34.49735019870899,7,7,7.481819359710707,EMP01128,3.413300557835083,Master,1.9330666062868744,9.966105828715193
EMP00988,FirstName988,LastName988,firstname988.lastname988@company.com,Engineering,Junior,2018-03-03 17:39:08.992865,94702.64852410574,8.930094490651104,62.69670256372402,6,5,11.987588133385039,EMP00568,3.962230273073881,Master,2.6537692672083746,6.457839833214611
EMP00989,FirstName989,LastName989,firstname989.lastname989@company.com,Marketing,Senior,2024-04-26 17:39:08.992867,26956.14391095437,3.4598178182102535,25.066546892274957,7,5,11.2280973684704,EMP00862,2.967693269846597,Associates,1.0679476970313269,5.538319046997064
EMP00990,FirstName990,LastName990,firstname990.lastname990@company.com,Finance,Manager,2019-10-03 17:39:08.992868,70354.20313401941,8.140429976319572,8.847989614374788,5,3,11.048175750176883,EMP00105,5.759356678021843,Master,1.6289798676134883,7.76035275713563
EMP00991,FirstName991,LastName991,firstname991.lastname991@company.com,Finance,Lead,2016-08-09 17:39:08.992869,83408.40947768289,-1.7081473776904244,30.201737420325973,10,8,13.040119255642901,EMP01287,9.126077424996252,High School,3.2517003630372128,9.675992924723188
EMP00992,FirstName992,LastName992,firstname992.lastname992@company.com,Marketing,Manager,2015-11-11 17:39:08.992870,96372.47998306992,7.799318673902183,50.798898662314265,5,5,25.821106237414995,EMP01220,9.503266430110887,Bachelor,1.9676174859426436,4.8307291986231
EMP00993,FirstName993,LastName993,firstname993.lastname993@company.com,Sales,Senior,2021-12-31 17:39:08.992872,68422.64410670349,12.876254780477325,74.18696161627918,6,2,22.90359374656069,EMP00896,12.128442646601904,PhD,3.3495724027814857,3.0782107837438524
EMP00994,FirstName994,LastName994,firstname994.lastname994@company.com,Marketing,Director,2017-11-20 17:39:08.992873,68826.61082630804,5.733610034415344,29.307588440660766,8,3,22.281794711239957,EMP00245,5.9143219081376674,PhD,2.6419607748856135,6.11462502814095
EMP00995,FirstName995,LastName995,firstname995.lastname995@company.com,Operations,Senior,2022-10-27 17:39:08.992874,84192.69425606942,10.442691993617526,22.529468415436433,5,5,12.396418755125133,EMP00252,-4.950113914980421,High School,2.7413777718431724,5.4505446418601196
EMP00996,FirstName996,LastName996,firstname996.lastname996@company.com,Finance,Director,2019-08-27 17:39:08.992875,57980.30689176485,14.589525084341682,40.491956913962134,7,6,15.166501917979808,EMP00112,13.347916288693126,Master,2.3405913022569473,8.972967188588875
EMP00997,FirstName997,LastName997,firstname997.lastname997@company.com,Sales,Senior,2022-12-13 17:39:08.992876,376906.34958691563,8.491446468286904,39.8289357324401,10,4,12.956965438305282,,12.59320753266053,High School,4.865620975094469,4.894136478585665
EMP00998,FirstName998,LastName998,firstname998.lastname998@company.com,HR,Manager,2020-05-28 17:39:08.992878,77583.16232549111,10.233148738121026,68.25664112061143,9,6,9.010694034169646,,4.876358453165398,PhD,1.2982688418779946,7.963040516883855
EMP00999,FirstName999,LastName999,firstname999.lastname999@company.com,Sales,Senior,2020-01-24 17:39:08.992879,79849.44215331603,7.183308777407912,43.812035395748765,7,5,14.995159747780653,EMP01097,12.027161881984021,High School,0.35827472385993797,5.73830559315743
